time,heart_rate,power,cadence,temperature,altitude,hr_slope_time,hr_slope_power,lactate
330,109.30434469060978,116.38186930693732,76.83676614415909,18.034772424380296,99.80356398315722,-0.30575660375788233,-1.0998326345113392,1.220357657247987
340,115.02018728886212,105.37834558721647,77.9712706658486,18.25003508255616,101.91334190163997,0.5715842598252336,-0.519455652920367,3.0475051135125737
350,108.96509667771457,126.25037814341084,81.39519595369804,18.334619745405785,103.75950598918845,-0.6055090611147549,-0.29010546025382317,1.5943491327969375
360,113.32929348771698,98.5531541807874,76.68573283525845,18.183742412080697,103.39982939863125,0.43641968100024114,-0.15756802255315414,2.9050599476683305
370,106.89876740613845,96.46736230901291,74.90799867451092,18.293352013458573,102.74144970001083,-0.6430526081578535,3.0830142588041434,1.0
380,108.86829470615756,113.65592959701112,75.89980232656697,18.073719753209346,103.02074275932499,0.19695273000191094,0.11458356400619364,2.019584352837936
390,113.51851163553529,122.18269473783326,72.43782416619773,18.23195101733406,102.43423758054772,0.4650216929377734,0.5453670709322913,2.6522225470883964
400,115.21840274298923,128.85128892659068,74.61157473882288,18.402323514198123,103.40796208560499,0.16998911074539363,0.2549099644299515,1.8211435677498415
410,113.59218292164799,107.72346968362291,75.20746114979983,18.318681879480977,104.0491615627639,-0.16262198213412377,0.07697054781848874,1.0
420,112.80620830598843,123.39942094692556,75.00287425518187,18.176988040381506,101.74747657595289,-0.07859746156595548,-0.05013887849342316,1.136735508269728
430,112.32491714146036,112.52782821790585,76.38078582014352,18.34614458215946,103.74309113128079,-0.048129116452807354,0.04427052930738985,1.0
440,108.86773733220103,111.48694021380501,74.4562612363367,18.451230266435633,104.45595839447819,-0.345717980925933,3.321375398351133,1.2678173751327213
450,111.21884575319424,122.35011288838024,78.36818746077506,17.90532705959982,103.18850331464023,0.23511084209932137,0.21642925979588623,2.065711402987143
460,112.07153714057408,120.337042597948,76.15156528098755,18.5541371353135,104.38438429580427,0.0852691387379835,-0.4235775528716129,1.0
470,116.69989520718528,98.35019254427162,76.15757553389894,18.262078381593117,106.57841820823631,0.4628358066611199,-0.2105057366249378,2.593279029325702
480,114.63445847230899,129.17981791167335,75.54541176817537,18.421434322984382,103.73950105085694,-0.20654367348762862,-0.06699519407914095,1.4272330323728242
490,108.38955821259047,128.51562825618925,76.53660759394418,18.582792728072388,104.31723097392924,-0.624490025971852,9.402284736227632,1.0713200833311196
500,114.72600566193815,108.75938799991971,77.90144778058652,18.076015610904257,103.26594692034261,0.6336447449347673,-0.32073144318726515,3.2346445591337827
510,112.67358198757988,119.2733506496894,74.54201584485448,18.215469156871848,104.26533524668613,-0.20524236743582663,-0.19520933664370815,1.2357555038588666
520,111.87313790298603,120.55591747844299,74.9850683231508,18.30665462518922,104.62443578914646,-0.0800444084593849,-0.6240954207210623,1.2228738489180702
530,115.81400784550158,118.52265357415499,75.71887426877299,18.214620667146484,104.43908658451438,0.39408699425155475,-1.938198939254535,2.340026227682852
540,117.1470526215419,110.71316467776202,73.65960950440493,18.72536569354574,103.30462900461546,0.13330447760403247,-0.17069552101623828,1.3823735930502936
550,116.92296948647773,109.800282837136,74.73786065693338,18.21403096662003,104.61076617572985,-0.0224083135064177,0.2454678416108127,1.0
560,111.68655163453629,116.56127610690235,75.44895965431208,18.28128303649502,105.94668042320212,-0.523641785194144,-0.7745042248980667,1.2904177982946294
570,113.35164215172564,128.84440730971076,78.17520478785188,18.440277205719994,105.01320032907908,0.16650905171893554,0.13555912492481156,1.6867689643842363
580,115.34814464856505,122.85341896336175,76.9765741094553,18.16597650119119,105.60663183371648,0.19965024968394118,-0.3332509398146479,1.7797532050295437
590,117.35606481079651,114.01157439685666,76.86365629921157,18.33427727106216,104.48771275471209,0.20079201622314571,-0.22709290432879967,1.7491482718843996
600,113.06698179096864,125.73500512450146,78.20329742583745,18.483911072670455,105.55470504422851,-0.42890830198278707,-0.36585562020798795,1.1155549618679805
610,114.02260264958814,89.83289211201756,76.25178294972773,18.360855346550927,105.16415272310141,0.0955620858619497,-0.026617398766674488,1.658273969916913
620,111.33564973263657,130.10627562233967,77.33248125140933,18.415757062654443,104.01405423527773,-0.2686952916951569,-0.06671783403206985,1.087070950113815
630,111.14110985748772,101.52178113113793,76.37013307071157,18.335575018951765,105.36356604984391,-0.019453987514884828,0.006805783296560565,1.0
640,117.2423822719874,115.5948098051879,77.13232630040086,18.145554386612297,104.13342846168482,0.6101272414499676,0.4335436639697998,3.2102236613818986
650,118.94859996559235,108.32282057325808,75.46110931140346,18.519774097723303,104.5723249303204,0.17062176936049553,-0.2346287431385768,1.7217772312510349
660,114.73892459021395,106.87300506261077,71.77401733509879,18.81344907679191,105.47461359257765,-0.42096753753783955,2.9035938327759125,1.1928614460098532
670,118.0406287237061,131.7283879939053,76.40811835230407,18.473149795626156,105.6626096387455,0.33017041334921515,0.13283658282870764,2.5680190425782636
680,116.19001318024802,115.7434084073015,79.54719797390159,18.521529299925987,104.25621298036832,-0.18506155434580904,0.11577215556840607,1.21133281295946
690,113.2448209163648,124.18575953802788,78.57915753120992,18.622028034506855,106.5795112967084,-0.29451922638832145,-0.3488592476524736,1.2358576559996395
700,116.3394420717805,120.55181523222919,78.6825467209341,18.23662439118115,106.17761188390608,0.30946211554156944,-0.8515873923762676,1.9141347316275343
710,119.94444002972824,126.09172959355254,79.24903822038921,18.83800042912342,104.9809572500748,0.36049979579477454,0.6507317122293198,2.3176054810348976
720,115.29792728807556,122.38984053222417,76.97911698372468,18.544970263789065,104.22818096931658,-0.4646512741652685,1.2551734167812547,1.329285990788633
730,120.1744114479225,109.09199968003622,77.22145824163802,18.837882891329333,105.70094126676442,0.4876484159846939,-0.36671247716463623,2.421760272648699
740,107.69632024328632,132.18489041669363,75.61654806098315,18.371911919413723,105.47998221206477,-1.2478091204636172,-0.5403434046837879,1.1413617346057916
750,118.0963381437563,117.5849566909094,76.24473116482278,18.889137910037093,106.11914646305902,1.0400017900469976,-0.7123332266983518,4.385676622179026
760,115.96684691042023,107.25700383622531,78.13344420144419,18.68756363133949,105.72296942493051,-0.21294912333360685,0.20618715667067267,1.2135657978427719
770,114.88375872938319,118.841971513464,79.33469580126456,18.65014755671001,104.15870930542116,-0.10830881810370414,-0.09349082459375477,1.405761737883168
780,116.13113818546236,138.43102132976654,76.67305940058995,18.593351437417176,105.85789930794509,0.12473794560791732,0.06367738444572592,1.6738134296392049
790,109.96822418712824,132.22594114485867,76.07659844727415,18.503847829938664,106.02070721525801,-0.6162913998334119,0.9932045702364476,1.4309184953940994
800,115.34699034249347,120.53750267994542,77.00305791971519,18.800666892255336,107.04006743118046,0.5378766155365227,-0.46017833532780195,2.621546800772119
810,117.15241879561631,120.83174728114004,78.22944052488526,18.595639541537178,105.78828681187544,0.18054284531228432,6.1358082554204305,1.8027651291396793
820,120.58983829038071,121.4082741124508,74.16434241978496,18.181160633857143,108.24524123993913,0.3437419494764399,5.962288844301104,2.3340933993529807
830,114.6764205764103,145.69240476053332,72.4847151708026,18.35814428924018,104.73500609599489,-0.5913417713970418,-0.243509549494099,1.002849333703565
840,113.88082549762674,129.04457974754075,76.00102840311894,18.551419438150038,108.03789422452935,-0.0795595078783549,0.04778973098063186,1.3827070466807032
850,114.87611025062778,129.82594199743622,74.68570227529881,18.657595392228707,106.5824878359287,0.09952847530010303,1.273781467090564,1.9705224944282382
860,119.20266280956267,136.12866036614426,76.13587175685754,18.591284904822622,107.74647175923045,0.43265525589348924,0.686458176588615,2.5715074232200568
870,117.51778486051057,128.51401771639127,76.88161653954222,18.85340376756834,107.0467684510257,-0.1684877949052094,0.2212681574895374,1.3465822047355251
880,115.01732599530548,123.8360049682194,76.29570538415618,18.226396243808892,108.18660258307251,-0.25004588652050896,0.5345130506927864,1.2212323890672234
890,118.22148398102175,124.76322823587694,80.13216229616873,18.652341210924654,106.73976516257432,0.32041579857162644,3.455648814563281,2.0716633040374717
900,117.04798940480087,126.3110144328864,77.90574178145688,18.2670347855532,106.10858678202939,-0.11734945762208752,-0.7581761476412135,1.0
910,119.7377668034305,126.95510496222892,77.87822599649894,18.789580096734472,108.70779157455834,0.26897773986296303,4.17608593216752,1.9434091089910568
920,114.80074762527485,134.90392306399744,78.54671659038911,18.625752901756243,107.25388672148523,-0.49370191781556516,-0.621101038537694,1.0
930,115.99899554218868,128.44738678600092,75.04966109176578,18.735573646056476,107.66900592107166,0.11982479169138287,-0.1855868015482828,1.9230376332476031
940,115.88073259766058,135.554629000384,79.43057592719289,18.485882066540707,108.76227944157232,-0.011826294452809805,-0.01663977967273531,1.2036327533805684
950,112.74158728773577,127.72136272744271,77.22584880430645,18.921558651997216,106.57565236551316,-0.3139145309924814,0.40074538520010006,1.1041170336885566
960,118.09556803840093,129.6151807319897,78.74336363688482,18.88101760548444,108.28317858532694,0.5353980750665158,2.8270830342780617,3.0391506553187138
970,118.06544809882195,109.14712228380805,75.28371296134712,18.796388540282056,107.17787301130487,-0.0030119939578980848,0.0014715582161949823,1.0139491987381979
980,117.37269772728474,138.59270617645424,74.34493492042031,18.660783237314,107.71567849220348,-0.06927503715372012,-0.023526460676169852,1.0980918232495243
990,116.72867103230699,133.19461448870968,79.11325679352754,18.809665150752718,108.00020689331221,-0.06440266949777537,0.11930636458804596,1.2511002109252969
1000,113.26139528135627,140.01013112862654,78.25532155469755,18.55932218710323,106.50778614656107,-0.3467275750950719,-0.5087326367371341,1.3966828324079417
1010,116.32064661428652,101.36777654839344,75.7234244188125,18.87881883951185,107.30925104526764,0.3059251332930245,-0.07916834691266865,2.2240163293658437
1020,116.62951410807734,151.5143776784379,75.81322639000317,19.0446108935795,109.51924106058131,0.0308867493790828,0.006159290696289591,1.3929794904043353
1030,115.32590092506787,129.5350346493792,79.82844714640711,18.93584383371756,109.13443943683303,-0.13036131830094747,0.05931083478182123,1.2291400886427246
1040,117.32395067280977,142.31305939860638,75.22377881686795,18.582808234767246,108.2656887510011,0.1998049747741902,0.1563660884177538,1.9331718030389573
1050,119.0950354533265,121.13247226027622,80.91297353413955,18.80801919919036,108.6515318669213,0.17710847805167304,-0.08361830429675043,1.8349875247889886
1060,123.61651566158955,137.95957088245754,75.85141118335692,18.484114433991014,108.19424598285202,0.4521480208263043,0.26870230630863895,2.495064999153335
1070,118.55676647152855,121.59797650039557,78.95446152889444,18.864227811984886,109.92515195439655,-0.5059749190060998,0.309245485000426,1.264845722599875
1080,118.88075928027641,126.19474282547439,77.04546575120474,18.846877439329266,108.44829607085448,0.03239928087478603,0.07048276676154623,1.146627294305333
1090,117.95984543588469,151.8730462714006,78.9341025898924,18.38980049585733,108.96057082086358,-0.09209138443917197,-0.03586350034109517,1.2871126271355555
1100,112.50194461236113,131.12620902539956,76.66452474852437,18.538414001988297,109.95483895295087,-0.5457900823523559,0.26307146283588706,1.0763005481080885
1110,118.25379170698568,135.50766206513057,77.45219196563318,18.721149998429023,108.11151740404298,0.5751847094624551,1.312771594826375,3.495643458200828
1120,118.58909903823148,142.33431094052116,77.88464115359425,18.724612835356616,110.52775815346585,0.03353073312458008,0.04911741285750779,1.3653172569492869
1130,125.87320982093934,138.89075281366,75.82345291626488,18.54989640470803,107.51858763930566,0.7284110782707856,-2.1152861413573305,3.2835960711250567
1140,117.9814756642152,135.73842328567,79.3345015436931,18.876594544669235,110.75877126024193,-0.7891734156724141,2.5034610394161803,1.231476831456379
1150,119.53827566063447,138.1841445591968,76.85145074493471,18.85610052759391,108.83653362525723,0.15567999964192722,0.6365402359093528,1.8545331986102338
1160,118.60457339959298,158.8689906872176,77.44570307222287,18.773958986417107,109.046590541464,-0.09337022610414891,-0.045139434698363345,1.6208365827741735
1170,115.27774967092519,134.55894716479926,75.9392291787109,18.66866151978815,107.47935919818643,-0.33268237286677904,0.13684976440292448,1.0989229228079735
1180,122.28732730240392,137.4464259025851,72.82828563536233,19.03656825211014,108.99465473207175,0.7009577631478734,2.427577228448711,3.110654744897019
1190,121.18973303199425,146.24227969581187,77.59592245277763,19.16491525645149,108.48972299850264,-0.10975942704096724,-0.12478541551644172,1.4782072215227595
1200,121.38210485013815,147.09129536561585,82.82823384622884,18.744128544071533,109.00196326423614,0.019237181814389714,0.22658217626102567,1.0999964133078037
1210,116.35592171969986,148.20663939194014,79.59723660382409,18.725414464416886,109.5523787239008,-0.5026183130438284,-4.506397140084637,1.1566730490075532
1220,123.36754209196745,143.02393885692848,78.01453229358425,18.95309638793725,110.72756138424268,0.7011620372267586,-1.352889352742008,3.3968942970431315
1230,115.0286810458574,125.5068878096321,77.55229641966154,18.790255985912463,110.05745320125047,-0.8338861046110054,0.4760425155806744,1.1919090352755448
1240,121.06988059071013,153.57155256024822,78.1480348887272,18.840989428736222,110.23760658333104,0.6041199544852731,0.215259993252551,3.269098205779537
1250,125.95575126181433,126.07408360735064,79.22236635847854,19.02380650622081,108.91449062116445,0.48858706711042005,-0.17768437813216792,2.6992298806870783
1260,116.4878504840674,140.86419249022816,75.79152752253546,18.501011665381423,109.20933600048735,-0.9467900777746934,-0.640150850323212,1.1852632608198412
1270,117.83564134572622,130.59537963794457,80.40682156751592,19.153550354860425,111.96889518852147,0.13477908616588224,-0.13125089346224664,1.653494111804018
1280,119.90856370487253,137.7970549725085,79.63396583408569,18.911433001762767,109.515049215487,0.2072922359146318,0.2878389073161177,1.9406623987987477
1290,118.17425772233608,142.02636284177353,79.6645996796441,18.821605274991466,111.98653858238762,-0.17343059825364548,-0.41006851147912377,1.2858003910500446
1300,115.10776946656136,142.25261119354178,79.1302047308727,18.893064080066623,110.16734921152954,-0.3066488255774715,-13.553637990325752,1.3076197859977698
1310,120.04052375925292,143.5585468816922,78.31751159366625,18.91040378892202,110.49277842663399,0.4932754292691556,3.7771800996401126,2.944048883629962
1320,116.7229987687316,155.77675233022612,79.64902577523695,18.578684664235936,111.64093573080049,-0.33175249905213205,-0.27152309760181637,1.3339932065253486
1330,121.40576227689054,144.47528295507973,79.51195659581109,19.23091957742258,111.9225430725893,0.4682763508158942,-0.4143499710273991,2.8122128176669485
1340,117.30178735735866,137.79867388733376,77.64527193147131,18.947204065393063,110.61991817045164,-0.4103974919531879,0.6146795293673506,1.0
1350,124.78493835018774,150.18141222342413,77.23117483258457,19.03454637203542,110.42256775728927,0.7483150992829082,0.6043211759566062,3.6269100427134164
1360,117.8604503332015,152.73554573008724,78.60711599392738,19.14326290706776,110.83497044236867,-0.6924488016986245,-2.7110908646403793,1.3659967011824141
1370,119.31910073666826,128.86506298977122,81.5264687314188,18.7557274684479,111.30892849920309,0.14586504034667627,-0.061106866557129866,1.85626192139596
1380,122.80091201246937,147.41544213994,75.97523930214565,19.061661346774013,111.94235473792081,0.34818112758011066,0.18769488470371373,2.2460192617925654
1390,116.74284248613357,148.75346916485074,75.5434279469736,18.920445755794216,111.13536099012528,-0.60580695263358,-4.52761372793646,1.1183375576461552
1400,121.19289031432291,139.06640700844213,78.83302518597654,19.150335136024278,111.83009750923436,0.4450047828189341,-0.45938053832403125,2.52934069372168
1410,124.50701384843288,156.09941047545854,78.63030393224057,18.56254250391769,112.92965102356223,0.33141235341099673,0.19457070742265783,2.474004576318119
1420,115.83821095697697,141.14208677231738,78.90023688229437,18.975176134946743,111.75268098363615,-0.8668802891455911,0.5795691170095754,1.4372630447573502
1430,121.28963731133264,144.19870747765836,79.06648497439558,18.881437870845208,111.76310430745623,0.5451426354355675,1.7834814587332162,2.8686394105004984
1440,121.59045919355607,141.51252500040454,78.15719909433399,19.09546159913584,110.01262070644145,0.03008218822234312,-0.11198862503599227,1.588905935296104
1450,123.23135450121781,143.69933401935822,81.60835550583279,19.11002485348966,108.98088147478255,0.16408953076617366,0.7503605909064948,1.8603943388651936
1460,117.25010882832672,132.88109297489183,75.45184569670062,18.881497844058618,112.08006742092185,-0.5981245672891091,0.5528852285973552,1.220199351372327
1470,117.07466619678321,129.7436353182012,77.02168462911818,18.88759525719482,111.6769475404909,-0.017544263154350405,0.05591872488521801,1.1976380552427153
1480,122.67693580796181,160.38949507669417,78.49719418340561,19.014903963325573,111.3370691769371,0.5602269611178599,0.18280673654867935,3.178468789454793
1490,122.07714020588575,136.27513126156146,75.44235110642039,18.864715598581,112.17546213611827,-0.059979560207605684,0.0248729598124277,1.3852927714549494
1500,122.0127398122989,135.13112155048196,78.40204494488961,19.219447790141476,111.9516082828151,-0.006440039358685113,0.056293572478578635,1.7734610799543968
1510,122.37568096482725,123.8114442093082,82.10171911023482,18.98421661796857,113.21987234272599,0.03629411525283501,-0.03206285317057598,1.2531217869988955
1520,119.37133724667594,139.25602816875062,78.84557678039573,18.483667421200735,112.25828304043115,-0.30043437181513183,-0.19452409505110313,1.3855952216411347
1530,122.1832475779695,132.71504801187095,79.2902306402662,18.99710766074771,111.50532896718208,0.28119103312935606,-0.4298912798773821,2.0566536495048044
1540,122.4407789814576,162.66639784760994,76.33352432350868,18.871370314910283,113.32249857129162,0.025753140348810176,0.00859832377840969,1.250146826648654
1550,119.49358238255753,156.6447174399729,77.64615606279992,18.7598309229939,112.1952813374662,-0.29471965989000637,0.48943092283048806,1.295546082283347
1560,127.30903524514598,139.96534339506962,78.15351114325604,18.845607765448577,113.01902917616479,0.7815452862588443,-0.4685699140476205,3.7737141580511855
1570,123.20828554952216,169.67150520059022,78.29349873541646,19.121981794466695,112.09516186637977,-0.4100749695623819,-0.13804374063773311,1.947496198415323
1580,118.28795137025391,157.2651023173634,81.51724154396149,19.372835272756756,112.00282576715522,-0.4920334179268252,0.396596356379852,1.243302189271059
1590,123.90659776283842,144.49943391266152,80.09436110042923,19.17675100888711,112.81690096291842,0.5618646392584509,-0.44013726617832566,2.8137566854511213
1600,119.08796700133004,123.0539908993123,76.78108809012994,18.999820443477972,112.8256414563565,-0.48186307615083734,0.22469252598367417,1.3193648412382777
1610,124.44834089831444,171.25777407425576,79.52203858589304,19.21930896716227,113.37271992825973,0.5360373896984398,0.11120234852792102,2.576915494320167
1620,125.63794889918438,134.75292398101269,80.05049755104761,19.043317073091337,112.70432721966323,0.11896080008699386,-0.03258766979816008,1.7108626164127043
1630,119.77519028218211,132.49496147938004,81.35937715612161,19.003222068309512,111.21669326928266,-0.586275861700227,2.5964818338493805,1.2858288798752677
1640,125.20244070004529,159.47495356934567,82.26518547724086,18.918276615502553,112.70035924954475,0.5427250417863178,0.2011583398455359,3.1727117753041516
1650,123.62573016819688,173.9470736129423,77.09894074547339,18.805790394805815,114.00703168035703,-0.15767105318484056,-0.10894813801285749,1.5682680612988766
1660,124.92864294244593,163.69257803495503,77.53243913173348,19.08517842185127,112.99591721405018,0.13029127742490515,-0.1270577147691146,1.675043615057825
1670,128.22791648549938,155.78924135067376,76.66402346134996,19.201780868154195,113.12698997085882,0.32992735430534453,-0.4174532447308337,2.387709400353077
1680,121.876448264604,156.3979938671033,78.73616448599024,19.1578524431742,114.43982995935939,-0.6351468220895384,-10.43358023084322,1.1800409529406082
1690,120.42647919461521,159.2849063385538,80.1619459781219,19.10099079859471,112.8215603062746,-0.1449969069988782,-0.5022559860501277,1.0882126020285325
1700,120.0942194738862,158.6403369489187,81.22892328743245,19.002041979051835,112.07081039537071,-0.0332259720729013,0.5154754880884205,1.370304517543555
1710,120.39040698294153,154.1632655910451,79.12737723199423,19.31984743653519,113.5330625741682,0.02961875090553292,-0.0661565307719385,1.143325860214238
1720,122.6816077846706,152.69366269117043,78.66460925779462,18.941778821215888,113.28959982252503,0.22912008017290758,-1.5590611599395108,1.9468139073273456
1730,124.01144391243793,151.32602067295676,79.6328453138268,19.367417794980906,112.8876075341006,0.13298361277673224,-0.9723568814478735,1.5611485215752836
1740,123.89313546105312,144.71260636358548,77.68406855109431,19.018775815433873,113.75855547803523,-0.011830845138480584,0.017889163728508812,1.464103754264717
1750,125.61968788524622,149.74580178388481,83.55845682276892,19.075739178755622,114.50551966126079,0.17265524241931018,0.34303305952114604,2.2623437068170293
1760,123.25221888884693,135.923284710899,76.18908235016829,18.939876195110095,114.08480553252627,-0.23674689963992962,0.17127625771041255,1.0772043145407568
1770,127.64889051976024,152.16975688520563,79.79891058722089,19.13995981086311,114.48115524686041,0.43966716309133175,0.27062315952299715,2.364866955999049
1780,122.5693928636495,143.56754238194426,83.50166689291373,19.442309738942843,116.06766195276967,-0.5079497656110746,0.5904872116575275,1.3084175497902844
1790,131.5989459382073,142.71786058159606,79.49307916859948,19.357379871943046,113.99145547277676,0.9029553074557797,-10.626981854686543,4.1801639590972774
1800,125.39051555680854,155.85299556558886,79.12442643450152,19.456945683666866,114.69276304905908,-0.6208430381398756,-0.47265828550408445,1.4292719911560587
1810,121.01711591933974,168.27437721780035,78.81463868390867,19.372696777455054,113.98528113189535,-0.43733996374687933,-0.35208640712606687,1.2406121375174675
1820,120.45098616948033,163.83782071467778,79.19377119102974,19.054541309569203,113.7282148546876,-0.05661297498594138,0.12760566657067382,1.277707189348861
1830,125.18615598446829,139.2499489187232,82.32527652893265,19.21612443741677,114.06974700123688,0.4735169814987955,-0.1925815236992991,2.8632453255065093
1840,123.14342545783626,145.3589738895519,75.18088078194559,19.1332494634658,114.25597616321303,-0.20427305266320275,-0.33437914174296257,1.5515247395081533
1850,126.03089037116516,164.9632674354377,82.69649703222228,19.562411277104104,115.17429061236193,0.2887464913328898,0.14728737388932164,1.8776636894508403
1860,125.3836768376846,146.03098192047275,76.80674034975436,19.06394557401804,117.24397068159564,-0.06472135334805529,0.034185705311118704,1.3037920502953546
1870,123.82055230106842,153.90982465618592,79.14637502121084,19.48904984818813,114.25893153869913,-0.15631245366161864,-0.19839519445297038,1.4031979030291877
1880,121.5737329599089,161.95697744670198,78.84621586410739,19.49590809133907,114.63842974943958,-0.22468193411595222,-0.27920674549730196,1.149576355433848
1890,119.6446475151316,147.07331220812043,80.90683626927117,19.69024836466754,115.07201212202388,-0.19290854447773,0.1296109132968611,1.6385622888469302
1900,122.92471940806321,158.11081211851666,76.55850605098726,19.249394012805432,115.61101406392496,0.32800718929316164,0.29717525885025037,2.207299032649499
1910,126.90853572230976,144.0171024081753,80.70412511194365,19.48080277025437,115.55884610725008,0.3983816314246553,-0.28266626715912846,2.5857280746336957
1920,125.05669564680503,151.64398121814554,83.85342405137851,19.80167571265311,116.65947116932348,-0.18518400755047396,-0.24280444486464395,1.48837003904505
1930,120.75227315335353,161.15577729938332,77.10348182064422,19.22882401696561,113.02906338492024,-0.43044224934514974,-0.4525351948978452,1.2019517613794308
1940,125.0841073421181,142.32832092294157,80.23426719007564,19.052351309852888,113.14860566533986,0.43318341887645745,-0.23008069184453794,2.300359913938614
1950,125.79559177882615,162.96330593816253,78.55591552428666,18.990364359584817,115.11973744360546,0.07114844367080479,0.03447952281929143,1.5250189470620301
1960,122.06314240611131,158.66248086959206,80.75667931729099,19.51591577914564,116.7929958832394,-0.37324493727148395,0.8678449630492516,1.5437652319727515
1970,125.25096510762637,164.68405870333066,79.96822548476143,19.003750338768665,114.21012774417018,0.318782270151506,0.5293998997495053,2.2794795086745503
1980,125.03949102020287,161.69860080010608,78.67198113686634,19.312923576799804,112.8482235161621,-0.02114740874234968,0.07083472427967724,1.215664385651332
1990,121.51102904644806,173.4011640594982,80.95572454972213,19.481857031802186,116.50711534215515,-0.35284619737548156,-0.3015118906469469,1.5265208088448639
